2025-12-31 10:06:29 | INFO     | log:151 | [upload_documents] Uploading 1 files
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gd mobile dang treo] - formatted_query: [Check gd mobile dang treo] - normalized_query: [Check gd mobile dang treo]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.8557
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gd mobile dang treo...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check gd mobile dang treo...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'kenh web co lenh nao chua duyet ko...' -> 'Kenh web co lenh nao chua duyet ko...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [kenh web co lenh nao chua duyet ko] - formatted_query: [Kenh web co lenh nao chua duyet ko] - normalized_query: [Kenh web co lenh nao chua duyet ko]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=22.7911
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Kenh web co lenh nao chua duyet ko'
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'show gd corporate pending...' -> 'Show gd corporate pending...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show gd corporate pending] - formatted_query: [Show gd corporate pending] - normalized_query: [Show gd corporate pending]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=4.9383
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd corporate pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd corporate pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd corporate pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd corporate pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd corporate pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd corporate pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd corporate pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Show gd corporate pending...' | Scores: {'getTransactionList | Tra cứu toàn bộ giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1, 'getTransactionList | Kiểm tra trạng thái phê duyệt của giao dịch': 1, 'getTransactionList | Tra cứu giao dịch theo kênh tạo lệnh': 1}
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'liet ke gd tu chi nhanh chua xong...' -> 'Liet ke gd tu chi nhanh chua xong...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke gd tu chi nhanh chua xong] - formatted_query: [Liet ke gd tu chi nhanh chua xong] - normalized_query: [Liet ke gd tu chi nhanh chua xong]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=22.7306
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke gd tu chi nhanh chua xong'
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'check gđ app dang doi checker...' -> 'Check gđ app dang doi checker...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gđ app dang doi checker] - formatted_query: [Check gđ app dang doi checker] - normalized_query: [Check gđ app dang doi checker]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=3.5012
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gđ app dang doi checker...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check gđ app dang doi checker...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'co gd web nao chua ok ko...' -> 'Co gd web nao chua ok ko...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [co gd web nao chua ok ko] - formatted_query: [Co gd web nao chua ok ko] - normalized_query: [Co gd web nao chua ok ko]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=10.9429
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Co gd web nao chua ok ko'
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'danh sach lenh tu mobile dang doi duyet...' -> 'Danh sach lenh tu mobile dang doi duyet...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [danh sach lenh tu mobile dang doi duyet] - formatted_query: [Danh sach lenh tu mobile dang doi duyet] - normalized_query: [Danh sach lenh tu mobile dang doi duyet]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2171, max=12.1981
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Danh sach lenh tu mobile dang doi duyet'
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'show gd corporate chua duoc approve...' -> 'Show gd corporate chua duoc approve...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show gd corporate chua duoc approve] - formatted_query: [Show gd corporate chua duoc approve] - normalized_query: [Show gd corporate chua duoc approve]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.6293
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Show gd corporate chua duoc approve'
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'tim gd kenh app dang treo...' -> 'Tim gd kenh app dang treo...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim gd kenh app dang treo] - formatted_query: [Tim gd kenh app dang treo] - normalized_query: [Tim gd kenh app dang treo]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=9.4525
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tim gd kenh app dang treo'
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'check status gd web chua xong...' -> 'Check status gd web chua xong...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check status gd web chua xong] - formatted_query: [Check status gd web chua xong] - normalized_query: [Check status gd web chua xong]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=7.9838
2025-12-31 10:32:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check status gd web chua xong...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check status gd web chua xong...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'gd chi nhanh co lenh nao chua ok...' -> 'Gd chi nhanh co lenh nao chua ok...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [gd chi nhanh co lenh nao chua ok] - formatted_query: [Gd chi nhanh co lenh nao chua ok] - normalized_query: [Gd chi nhanh co lenh nao chua ok]
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=17.9736
2025-12-31 10:32:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd chi nhanh co lenh nao chua ok'
2025-12-31 10:32:02 | DEBUG    | log:153 | [normalize_query] 'liet ke gd tu app chua phe duyet...' -> 'Liet ke gd tu app chua phe duyet...'
2025-12-31 10:32:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke gd tu app chua phe duyet] - formatted_query: [Liet ke gd tu app chua phe duyet] - normalized_query: [Liet ke gd tu app chua phe duyet]
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=19.0192
2025-12-31 10:32:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke gd tu app chua phe duyet'
2025-12-31 10:32:03 | DEBUG    | log:153 | [normalize_query] 'xem lenh mobile banking chua dc duyet...' -> 'Xem lenh mobile banking chua dc duyet...'
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem lenh mobile banking chua dc duyet] - formatted_query: [Xem lenh mobile banking chua dc duyet] - normalized_query: [Xem lenh mobile banking chua dc duyet]
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=10.6724
2025-12-31 10:32:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem lenh mobile banking chua d...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['mobile banking']
2025-12-31 10:32:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem lenh mobile banking chua d...' -> Tra cứu giao dịch theo kênh gi (score=1)
2025-12-31 10:32:03 | DEBUG    | log:153 | [normalize_query] 'check transactions web pending...' -> 'Check transactions web pending...'
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check transactions web pending] - formatted_query: [Check transactions web pending] - normalized_query: [Check transactions web pending]
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=4.9383
2025-12-31 10:32:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions web pending...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 10:32:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions web pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions web pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions web pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions web pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions web pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions web pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions web pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:32:03 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Check transactions web pending...' | Scores: {'Tra cứu giao dịch chuyển tiền': 1, 'getTransactionList | Tra cứu toàn bộ giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1, 'getTransactionList | Kiểm tra trạng thái phê duyệt của giao dịch': 1, 'getTransactionList | Tra cứu giao dịch theo kênh tạo lệnh': 1}
2025-12-31 10:32:03 | DEBUG    | log:153 | [normalize_query] 'co giao dịch từ app nào chưa duyệt ko...' -> 'Co giao dịch từ app nào chưa duyệt ko...'
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [co giao dịch từ app nào chưa duyệt ko] - formatted_query: [Co giao dịch từ app nào chưa duyệt ko] - normalized_query: [Co giao dịch từ app nào chưa duyệt ko]
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0677, max=36.8975
2025-12-31 10:32:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Co giao dịch từ app nào chưa duyệt ko'
2025-12-31 10:32:03 | DEBUG    | log:153 | [normalize_query] 'danh sach gd kenh chi nhanh chua hoan ta...' -> 'Danh sach gd kenh chi nhanh chua hoan ta...'
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [danh sach gd kenh chi nhanh chua hoan tat] - formatted_query: [Danh sach gd kenh chi nhanh chua hoan tat] - normalized_query: [Danh sach gd kenh chi nhanh chua hoan tat]
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.4153, max=26.0147
2025-12-31 10:32:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Danh sach gd kenh chi nhanh chua hoan tat'
2025-12-31 10:32:03 | DEBUG    | log:153 | [normalize_query] 'show lenh corporate dang cho xuly...' -> 'Show lenh corporate dang cho xuly...'
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show lenh corporate dang cho xuly] - formatted_query: [Show lenh corporate dang cho xuly] - normalized_query: [Show lenh corporate dang cho xuly]
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1897, max=4.9383
2025-12-31 10:32:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Show lenh corporate dang cho xuly'
2025-12-31 10:32:03 | DEBUG    | log:153 | [normalize_query] 'ktr gd tu web dang doi...' -> 'Ktr gd tu web dang doi...'
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [ktr gd tu web dang doi] - formatted_query: [Ktr gd tu web dang doi] - normalized_query: [Ktr gd tu web dang doi]
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2125, max=5.1613
2025-12-31 10:32:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Ktr gd tu web dang doi'
2025-12-31 10:32:03 | DEBUG    | log:153 | [normalize_query] 'tim các giao dịch từ mobile chưa duyệt...' -> 'Tim các giao dịch từ mobile chưa duyệt...'
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim các giao dịch từ mobile chưa duyệt] - formatted_query: [Tim các giao dịch từ mobile chưa duyệt] - normalized_query: [Tim các giao dịch từ mobile chưa duyệt]
2025-12-31 10:32:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0677, max=26.0124
2025-12-31 10:32:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tim các giao dịch từ mobile chưa duyệt'
2025-12-31 10:32:03 | INFO     | log:151 | [search_batch_stream] Completed in 7.86s, avg 0.033s/row, saved to query_getTransactionList_1_192-168-40-86_20251231_103155.xlsx
2025-12-31 10:35:04 | INFO     | log:151 | [delete_document] Deleting document doc_id=15
2025-12-31 10:35:04 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:04 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:04 | INFO     | log:151 | [delete_document] Deleted 20 examples
2025-12-31 10:35:04 | INFO     | log:151 | [delete_document] Document doc_id=15 deleted
2025-12-31 10:35:04 | DEBUG    | log:153 | [invalidate_embeddings_cache] Embeddings cache invalidated
2025-12-31 10:35:04 | DEBUG    | log:153 | [reset_all_caches] All caches invalidated
2025-12-31 10:35:04 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:04 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:04 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:04 | INFO     | log:151 | [list_documents] Found 21 documents
2025-12-31 10:35:04 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:04 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:04 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:04 | INFO     | log:151 | [list_documents] Found 21 documents
2025-12-31 10:35:08 | INFO     | log:151 | [delete_document] Deleting document doc_id=21
2025-12-31 10:35:08 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:08 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:08 | INFO     | log:151 | [delete_document] Deleted 20 examples
2025-12-31 10:35:08 | INFO     | log:151 | [delete_document] Document doc_id=21 deleted
2025-12-31 10:35:08 | DEBUG    | log:153 | [invalidate_embeddings_cache] Embeddings cache invalidated
2025-12-31 10:35:08 | DEBUG    | log:153 | [reset_all_caches] All caches invalidated
2025-12-31 10:35:08 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:08 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:08 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:08 | INFO     | log:151 | [list_documents] Found 20 documents
2025-12-31 10:35:08 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:08 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:08 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:08 | INFO     | log:151 | [list_documents] Found 20 documents
2025-12-31 10:35:10 | INFO     | log:151 | [delete_document] Deleting document doc_id=20
2025-12-31 10:35:10 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:10 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:10 | INFO     | log:151 | [delete_document] Deleted 20 examples
2025-12-31 10:35:10 | INFO     | log:151 | [delete_document] Document doc_id=20 deleted
2025-12-31 10:35:10 | DEBUG    | log:153 | [invalidate_embeddings_cache] Embeddings cache invalidated
2025-12-31 10:35:10 | DEBUG    | log:153 | [reset_all_caches] All caches invalidated
2025-12-31 10:35:10 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:10 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:10 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:10 | INFO     | log:151 | [list_documents] Found 19 documents
2025-12-31 10:35:10 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:10 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:10 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:10 | INFO     | log:151 | [list_documents] Found 19 documents
2025-12-31 10:35:12 | INFO     | log:151 | [delete_document] Deleting document doc_id=19
2025-12-31 10:35:12 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:12 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:12 | INFO     | log:151 | [delete_document] Deleted 20 examples
2025-12-31 10:35:12 | INFO     | log:151 | [delete_document] Document doc_id=19 deleted
2025-12-31 10:35:12 | DEBUG    | log:153 | [invalidate_embeddings_cache] Embeddings cache invalidated
2025-12-31 10:35:12 | DEBUG    | log:153 | [reset_all_caches] All caches invalidated
2025-12-31 10:35:12 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:12 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:12 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:12 | INFO     | log:151 | [list_documents] Found 18 documents
2025-12-31 10:35:12 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:12 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:12 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:12 | INFO     | log:151 | [list_documents] Found 18 documents
2025-12-31 10:35:14 | INFO     | log:151 | [delete_document] Deleting document doc_id=18
2025-12-31 10:35:14 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:14 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:14 | INFO     | log:151 | [delete_document] Deleted 20 examples
2025-12-31 10:35:14 | INFO     | log:151 | [delete_document] Document doc_id=18 deleted
2025-12-31 10:35:14 | DEBUG    | log:153 | [invalidate_embeddings_cache] Embeddings cache invalidated
2025-12-31 10:35:14 | DEBUG    | log:153 | [reset_all_caches] All caches invalidated
2025-12-31 10:35:14 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:14 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:14 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:14 | INFO     | log:151 | [list_documents] Found 17 documents
2025-12-31 10:35:14 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:14 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:14 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:14 | INFO     | log:151 | [list_documents] Found 17 documents
2025-12-31 10:35:16 | INFO     | log:151 | [delete_document] Deleting document doc_id=17
2025-12-31 10:35:16 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:16 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:16 | INFO     | log:151 | [delete_document] Deleted 20 examples
2025-12-31 10:35:16 | INFO     | log:151 | [delete_document] Document doc_id=17 deleted
2025-12-31 10:35:16 | DEBUG    | log:153 | [invalidate_embeddings_cache] Embeddings cache invalidated
2025-12-31 10:35:16 | DEBUG    | log:153 | [reset_all_caches] All caches invalidated
2025-12-31 10:35:16 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:16 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:16 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:16 | INFO     | log:151 | [list_documents] Found 16 documents
2025-12-31 10:35:16 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:16 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:16 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:16 | INFO     | log:151 | [list_documents] Found 16 documents
2025-12-31 10:35:22 | INFO     | log:151 | [delete_document] Deleting document doc_id=16
2025-12-31 10:35:22 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:22 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:22 | INFO     | log:151 | [delete_document] Deleted 20 examples
2025-12-31 10:35:22 | INFO     | log:151 | [delete_document] Document doc_id=16 deleted
2025-12-31 10:35:22 | DEBUG    | log:153 | [invalidate_embeddings_cache] Embeddings cache invalidated
2025-12-31 10:35:22 | DEBUG    | log:153 | [reset_all_caches] All caches invalidated
2025-12-31 10:35:22 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:22 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:22 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:22 | INFO     | log:151 | [list_documents] Found 15 documents
2025-12-31 10:35:22 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:35:22 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:35:22 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:35:22 | INFO     | log:151 | [list_documents] Found 15 documents
2025-12-31 10:36:21 | INFO     | log:151 | [search_batch_stream] Batch stream search from: query_getTransactionList_1.xlsx
2025-12-31 10:36:21 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:36:21 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:36:21 | INFO     | log:151 | [get_corpus_stats] Rebuilding corpus stats cache...
2025-12-31 10:36:21 | DEBUG    | log:153 | [normalize_query] 'check ds cho duyet...' -> 'Check ds cho duyet...'
2025-12-31 10:36:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check ds cho duyet] - formatted_query: [Check ds cho duyet] - normalized_query: [Check ds cho duyet]
2025-12-31 10:36:21 | INFO     | log:151 | [build_embeddings_cache] Building embeddings cache...
2025-12-31 10:36:22 | INFO     | log:151 | [build_embeddings_cache] Cache built in 0.49s: 251 examples, 15 docs on GPU (NVIDIA RTX A5000)
2025-12-31 10:36:22 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=2.9440
2025-12-31 10:36:22 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check ds cho duyet...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 10:36:22 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check ds cho duyet...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-31 10:36:22 | DEBUG    | log:153 | [normalize_query] 'có giao dịch nào chưa được phê duyệt khô...' -> 'Có giao dịch nào chưa được phê duyệt khô...'
2025-12-31 10:36:22 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [có giao dịch nào chưa được phê duyệt không?] - formatted_query: [Có giao dịch nào chưa được phê duyệt không] - normalized_query: [Có giao dịch nào chưa được phê duyệt không]
2025-12-31 10:36:22 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=25.3048
2025-12-31 10:36:22 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào chưa được phê...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['phê duyệt']
2025-12-31 10:36:22 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Có giao dịch nào chưa được phê...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-31 10:36:22 | DEBUG    | log:153 | [normalize_query] 'show me pending trans...' -> 'Show me pending trans...'
2025-12-31 10:36:22 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show me pending trans] - formatted_query: [Show me pending trans] - normalized_query: [Show me pending trans]
2025-12-31 10:36:22 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.4683
2025-12-31 10:36:22 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Show me pending trans'
2025-12-31 10:36:22 | DEBUG    | log:153 | [normalize_query] 'liet ke cac lenh dang treo...' -> 'Liet ke cac lenh dang treo...'
